id,source,group,group_en,group_ru,group_he,equipment,name_en,name_ru,name_he,movement_type,category,has_image,has_technique
bf_barbell-pullover,bf,back,Back,Спина,גב,barbell,Barbell Pullover,Тяга штанги лежа,משיכת מוט בשכיבה,isolation,,yes,yes
bf_barbell-row,bf,back,Back,Спина,גב,barbell,Barbell Row,Тяга штанги в наклоне,משיכת מוט אולימפי,compound,,yes,yes
bf_barbell-shrug,bf,back,Back,Спина,גב,barbell,Barbell Shrug,Подъем штанги на плечи,הרמת כתפיים עם מוט אולימפי,isolation,,yes,yes
bf_barbell-single-leg-deadlift,bf,back,Back,Спина,גב,barbell,Barbell Single Leg Deadlift,Тяга штанги на одной ноге,משיכת מוט ברגל אחת,compound,,yes,yes
bf_barbell-split-squat,bf,legs,Legs,Ноги,רגליים,barbell,Barbell Split Squat,Приседания со штангой на одной ноге,סקווט פיצול עם מוט,compound,,yes,yes
bf_barbell-standing-calf-raise,bf,legs,Legs,Ноги,רגליים,barbell,Barbell Standing Calf Raise,Подъемы на икры со штангой стоя,הרמת סוליות עם משקולת עמידה,isolation,,yes,yes
bf_barbell-sumo-squat,bf,legs,Legs,Ноги,רגליים,barbell,Barbell Sumo Squat,Приседания сумо со штангой,סקוואט סומו עם משקולת,compound,,yes,yes
bf_barbell-upright-row,bf,shoulders,Shoulders,Плечи,כתפיים,barbell,Barbell Upright Row,Тяга штанги к подбородку,משיכת מוט אנכית,compound,,yes,yes
bf_barbell-wrist-curl,bf,forearms,Forearms,Предплечья,אמות,barbell,Barbell Wrist Curl,Сгибание запястий со штангой,כיפוף פרקי כף יד עם מוט,isolation,,yes,yes
bf_battling-ropes,bf,fullbody,Full Body,Всё тело,כל הגוף,bodyweight,Battling Ropes,Боевые канаты,חבלי קרב,compound,,yes,yes
bf_behind-neck-press,bf,shoulders,Shoulders,Плечи,כתפיים,barbell,Behind Neck Press,Жим за голову,לחיצה מאחורי הצוואר,compound,,yes,yes
bf_behind-neck-pulldown,bf,back,Back,Спина,גב,machine,Behind Neck Pulldown,Тяга за голову,משיכה מאחורי הצוואר,compound,,yes,yes
bf_bench-dips,bf,triceps,Triceps,Трицепс,יד אחורית,bodyweight,Bench Dips,Отжимания на скамье,עליות על הספסל,compound,,yes,yes
bf_bird-dog,bf,abdominals,Abdominals,Мышцы кора,בטן,bodyweight,Bird Dog,Птица-собака,ציפור-כלב,isolation,,yes,yes
bf_bodyweight-calf-raise,bf,legs,Legs,Ноги,רגליים,bodyweight,Bodyweight Calf Raise,Подъем на икры с весом тела,הרמת עקב במשקל גוף,isolation,,yes,yes
bf_bodyweight-overhead-squat,bf,legs,Legs,Ноги,רגליים,bodyweight,Bodyweight Overhead Squat,Приседания с весом тела над головой,סקווט מעל הראש במשקל גוף,compound,,yes,yes
bf_bodyweight-single-leg-deadlift,bf,back,Back,Спина,גב,bodyweight,Bodyweight Single Leg Deadlift,Одноногая тяга с весом тела,מתיחת מתניים ברגל אחת במשקל גוף,compound,,yes,yes
bf_bodyweight-split-squat,bf,legs,Legs,Ноги,רגליים,bodyweight,Bodyweight Split Squat,Разгибание на одной ноге с весом тела,סקוואט פיצול עם משקל גוף,compound,,yes,yes
bf_box-jump,bf,legs,Legs,Ноги,רגליים,bodyweight,Box Jump,Прыжок на коробку,קפיצת קופסה,compound,,yes,yes
bf_burpee,bf,fullbody,Full Body,Всё тело,כל הגוף,bodyweight,Burpee,Бёрпи,ברפי,compound,,yes,yes
bf_cable-crunch,bf,abdominals,Abdominals,Мышцы кора,בטן,machine,Cable Crunch,Скручивание с тросом,כפיפת כבל,isolation,,yes,yes
bf_cable-curl,bf,elbow_flexors,Elbow Flexors,Сгибатели локтя,כופפי מרפק,machine,Cable Curl,Сгибание рук с тросом,כפיפת זרועות עם כבל,isolation,,yes,yes
bf_cable-donkey-kick,bf,legs,Legs,Ноги,רגליים,machine,Cable Donkey Kick,Удар ослика с тросом,בעיטת חמור עם כבל,isolation,,yes,yes
bf_cable-external-roation,bf,shoulders,Shoulders,Плечи,כתפיים,machine,Cable External Roation,Внешнее вращение с тросом,סיבוב חיצוני עם כבל,isolation,,yes,yes
bf_cable-front-raise,bf,shoulders,Shoulders,Плечи,כתפיים,dumbbell,Cable Front Raise,Подъем троса спереди,הרמת כבל לפנים,isolation,,yes,yes
bf_cable-hammer-curl,bf,elbow_flexors,Elbow Flexors,Сгибатели локтя,כופפי מרפק,machine,Cable Hammer Curl,Тяга на блоке молотковым хватом,משיכת מכשיר קבלים פטישית,isolation,,yes,yes
bf_cable-hip-abduction,bf,legs,Legs,Ноги,רגליים,machine,Cable Hip Abduction,Отведение бедра на тросе,הרחקת ירך בעזרת כבל,isolation,,yes,yes
bf_cable-internal-rotation,bf,shoulders,Shoulders,Плечи,כתפיים,machine,Cable Internal Rotation,Внутренняя ротация с тросом,סיבוב פנימי עם כבל,isolation,,yes,yes
bf_cable-lateral-raise,bf,shoulders,Shoulders,Плечи,כתפיים,machine,Cable Lateral Raise,Подъем на стороны с тросом,הרמת צד עם כבל,isolation,,yes,yes
bf_cable-lying-tricep-extension,bf,triceps,Triceps,Трицепс,יד אחורית,machine,Cable Lying Tricep Extension,Тяга штанги лежа на трицепс,מתיחת טריספס שכיבה עם כבל,isolation,,yes,yes
bf_cable-one-arm-pulldown,bf,back,Back,Спина,גב,machine,Cable One Arm Pulldown,Однорукая тяга вниз с троса,משיכת יד אחת בכבל למטה,isolation,,yes,yes
bf_cable-overhead-tricep-extension,bf,triceps,Triceps,Трицепс,יד אחורית,machine,Cable Overhead Tricep Extension,Тяга верхнего блка к трицепсу,משיכת כבל לטריצפס מעל הראש,isolation,,yes,yes
bf_cable-pull-through,bf,legs,Legs,Ноги,רגליים,machine,Cable Pull Through,Тяга через ноги с нижнего блока,משיכת כבל בין הרגליים,compound,,yes,yes
bf_cable-push-down,bf,triceps,Triceps,Трицепс,יד אחורית,machine,Cable Push Down,Тяга нижнего блока к груди,משיכת כבל למטה,isolation,,yes,yes
bf_cable-reverse-fly,bf,shoulders,Shoulders,Плечи,כתפיים,machine,Cable Reverse Fly,Развод с гантелями в наклоне на блочном тренажере,פתיחת מכשירי כבל לצדדים,isolation,,yes,yes
bf_cable-shrug,bf,back,Back,Спина,גב,machine,Cable Shrug,Подъем плеч с тросом,כתפיים עם כבל,isolation,,yes,yes
bf_cable-side-bend,bf,abdominals,Abdominals,Мышцы кора,בטן,machine,Cable Side Bend,Наклон вбок с тросом,כיפוף צדדי עם כבל,isolation,,yes,yes
bf_cable-straight-arm-pulldown,bf,back,Back,Спина,גב,machine,Cable Straight Arm Pulldown,Тяга нижнего блока прямыми руками,משיכת כבל עם זרועות ישרות,isolation,,yes,yes
bf_cable-tricep-extension,bf,triceps,Triceps,Трицепс,יד אחורית,machine,Cable Tricep Extension,Разгибание трицепса на блоке,הרחבת טריצפס בכבל,isolation,,yes,yes
bf_cable-twist,bf,abdominals,Abdominals,Мышцы кора,בטן,machine,Cable Twist,Скручивание с тросом,סיבוב כבל,isolation,,yes,yes
bf_captains-chair-knee-raise,bf,abdominals,Abdominals,Мышцы кора,בטן,bodyweight,Captain&#039;s Chair Knee Raise,Подъем коленей в тренажере капитанского стула,הרמת ברכיים בכיסא הקפטן,isolation,,yes,yes
bf_cat-cow-stretch,bf,stretching,Stretching,Растяжка,מתיחות,bodyweight,Cat Cow Stretch,Растяжка «Кошка-Корова»,מתיחת החתול-הפרה,isolation,,yes,yes
bf_chest-press-machine,bf,chest,Chest,Грудь,חזה,machine,Chest Press Machine,Жим на тренажере для груди,מכונת דחיפת חזה,compound,,yes,yes
bf_chin-up,bf,back,Back,Спина,גב,bodyweight,Chin Up,Подтягивание обратным хватом,משיכת חזה,compound,,yes,yes
bf_clap-push-up,bf,chest,Chest,Грудь,חזה,bodyweight,Clap Push Up,Отжимания с хлопком,בקיעת חזה עם ריקוד,compound,,yes,yes
bf_clean,bf,fullbody,Full Body,Всё тело,כל הגוף,barbell,Clean,Тяга штанги в упоре,קלינג,compound,,yes,yes
bf_clean-high-pull,bf,fullbody,Full Body,Всё тело,כל הגוף,barbell,Clean High Pull,Тяга штанги в упоре с высоким подъемом,קלינג היי פול,compound,,yes,yes
bf_clean-jerk,bf,fullbody,Full Body,Всё тело,כל הגוף,barbell,Clean &amp; Jerk,Рывок и толчок,נפילה ודחיפה,compound,,yes,yes
bf_climbing-stairs,bf,legs,Legs,Ноги,רגליים,bodyweight,Climbing Stairs,Подъем по лестнице,טיפוס במדרגות,compound,,yes,yes
bf_close-grip-bench-press,bf,triceps,Triceps,Трицепс,יד אחורית,barbell,Close-grip Bench Press,Жим узким хватом,סקיצת סקווט עם משקולות קטנות,compound,,yes,yes
bf_close-grip-push-up,bf,chest,Chest,Грудь,חזה,bodyweight,Close-grip Push Up,Отжимания узким хватом,סקיצת דחיפה צרה,compound,,yes,yes
bf_conventional-deadlift,bf,back,Back,Спина,גב,barbell,Conventional Deadlift,Тяга штанги в классическом стиле,משיכת משקולת קלאסית,compound,,yes,yes
bf_crunch,bf,abdominals,Abdominals,Мышцы кора,בטן,bodyweight,Crunch,Скручивание,כפיפות בטן,isolation,,yes,yes
bf_cycle,bf,legs,Legs,Ноги,רגליים,machine,Cycle,Велосипед,אופניים,compound,,yes,yes
bf_dead-bug,bf,abdominals,Abdominals,Мышцы кора,בטן,bodyweight,Dead Bug,Мертвый жук,חיפושית מתה,isolation,,yes,yes
bf_decline-chest-press-machine,bf,chest,Chest,Грудь,חזה,machine,Decline Chest Press Machine,Жим на наклонной скамье на тренажере,לחיצת חזה מוטה במכונה,compound,,yes,yes
bf_decline-crunch,bf,abdominals,Abdominals,Мышцы кора,בטן,bodyweight,Decline Crunch,Наклонный скручивание,כפיפת בטן מוטה,isolation,,yes,yes
bf_decline-dumbbell-fly,bf,chest,Chest,Грудь,חזה,dumbbell,Decline Dumbbell Fly,Развод гантелей на наклонной скамье,פרידה מקבילה עם משקולות מוטבעות,isolation,,yes,yes
